frame;rangeResMag;bearingResMag;rangeResClr;height;width
2588;0.026875;0.180528;0.026875;646;256
2589;0.026875;0.180528;0.026875;646;256
2590;0.026875;0.180528;0.026875;646;256
2591;0.026875;0.180528;0.026875;646;256
2592;0.026875;0.180528;0.026875;646;256
2593;0.026875;0.180528;0.026875;646;256
2594;0.026875;0.180528;0.026875;646;256
2595;0.026875;0.180528;0.026875;646;256
2596;0.026875;0.180528;0.026875;646;256
2597;0.026875;0.180528;0.026875;646;256
2598;0.026875;0.180528;0.026875;646;256
2599;0.026875;0.180528;0.026875;646;256
2600;0.026875;0.180528;0.026875;646;256
2601;0.026875;0.180528;0.026875;646;256
2602;0.026875;0.180528;0.026875;646;256
2603;0.026875;0.180528;0.026875;646;256
2604;0.026875;0.180528;0.026875;646;256
2605;0.026875;0.180528;0.026875;646;256
2606;0.026875;0.180528;0.026875;646;256
2607;0.026875;0.180528;0.026875;646;256
2608;0.026875;0.180528;0.026875;646;256
2609;0.026875;0.180528;0.026875;646;256
2610;0.026875;0.180528;0.026875;646;256
2611;0.026875;0.180528;0.026875;646;256
2612;0.026875;0.180528;0.026875;646;256
2613;0.026875;0.180528;0.026875;646;256
2614;0.026875;0.180528;0.026875;646;256
2615;0.026875;0.180528;0.026875;646;256
2616;0.026875;0.180528;0.026875;646;256
2617;0.026875;0.180528;0.026875;646;256
2618;0.026875;0.180528;0.026875;646;256
2619;0.026875;0.180528;0.026875;646;256
2620;0.026875;0.180528;0.026875;646;256
2621;0.026875;0.180528;0.026875;646;256
2622;0.026875;0.180528;0.026875;646;256
2623;0.026875;0.180528;0.026875;646;256
2624;0.026875;0.180528;0.026875;646;256
2625;0.026875;0.180528;0.026875;646;256
2626;0.026875;0.180528;0.026875;646;256
2627;0.026875;0.180528;0.026875;646;256
2628;0.026875;0.180528;0.026875;646;256
2629;0.026875;0.180528;0.026875;646;256
2630;0.026875;0.180528;0.026875;646;256
2631;0.026875;0.180528;0.026875;646;256
2632;0.026875;0.180528;0.026875;646;256
2633;0.026875;0.180528;0.026875;646;256
2634;0.026875;0.180528;0.026875;646;256
2635;0.026875;0.180528;0.026875;646;256
2636;0.026875;0.180528;0.026875;646;256
2637;0.026875;0.180528;0.026875;646;256
2638;0.026875;0.180528;0.026875;646;256
2639;0.026875;0.180528;0.026875;646;256
2640;0.026875;0.180528;0.026875;646;256
2641;0.026875;0.180528;0.026875;646;256
2642;0.026875;0.180528;0.026875;646;256
2643;0.026875;0.180528;0.026875;646;256
2644;0.026875;0.180528;0.026875;646;256
2645;0.026875;0.180528;0.026875;646;256
2646;0.026875;0.180528;0.026875;646;256
2647;0.026875;0.180528;0.026875;646;256
2648;0.026875;0.180528;0.026875;646;256
2649;0.026875;0.180528;0.026875;646;256
2650;0.026875;0.180528;0.026875;646;256
2651;0.026875;0.180528;0.026875;646;256
2652;0.026875;0.180528;0.026875;646;256
2653;0.026875;0.180528;0.026875;646;256
2654;0.026875;0.180528;0.026875;646;256
2655;0.026875;0.180528;0.026875;646;256
2656;0.026875;0.180528;0.026875;646;256
2657;0.026875;0.180528;0.026875;646;256
2658;0.026875;0.180528;0.026875;646;256
2659;0.026875;0.180528;0.026875;646;256
2660;0.026875;0.180528;0.026875;646;256
2661;0.026875;0.180528;0.026875;646;256
2662;0.026875;0.180528;0.026875;646;256
2663;0.026875;0.180528;0.026875;646;256
2664;0.026875;0.180528;0.026875;646;256
2665;0.026875;0.180528;0.026875;646;256
2666;0.026875;0.180528;0.026875;646;256
2667;0.026875;0.180528;0.026875;646;256
2668;0.026875;0.180528;0.026875;646;256
2669;0.026875;0.180528;0.026875;646;256
2670;0.026875;0.180528;0.026875;646;256
2671;0.026875;0.180528;0.026875;646;256
2672;0.026875;0.180528;0.026875;646;256
2673;0.026875;0.180528;0.026875;646;256
2674;0.026875;0.180528;0.026875;646;256
2675;0.026875;0.180528;0.026875;646;256
2676;0.026875;0.180528;0.026875;646;256
2677;0.026875;0.180528;0.026875;646;256
2678;0.026875;0.180528;0.026875;646;256
2679;0.026875;0.180528;0.026875;646;256
2680;0.026875;0.180528;0.026875;646;256
2681;0.026875;0.180528;0.026875;646;256
2682;0.026875;0.180528;0.026875;646;256
2683;0.026875;0.180528;0.026875;646;256
2684;0.026875;0.180528;0.026875;646;256
2685;0.026875;0.180528;0.026875;646;256
2686;0.026875;0.180528;0.026875;646;256
2687;0.026875;0.180528;0.026875;646;256
2688;0.026875;0.180528;0.026875;646;256
2689;0.026875;0.180528;0.026875;646;256
2690;0.026875;0.180528;0.026875;646;256
2691;0.026875;0.180528;0.026875;646;256
2692;0.026875;0.180528;0.026875;646;256
2693;0.026875;0.180528;0.026875;646;256
2694;0.026875;0.180528;0.026875;646;256
2695;0.026875;0.180528;0.026875;646;256
2696;0.026875;0.180528;0.026875;646;256
2697;0.026875;0.180528;0.026875;646;256
2698;0.026875;0.180528;0.026875;646;256
2699;0.026875;0.180528;0.026875;646;256
2700;0.026875;0.180528;0.026875;646;256
2701;0.026875;0.180528;0.026875;646;256
2702;0.026875;0.180528;0.026875;646;256
2703;0.026875;0.180528;0.026875;646;256
2704;0.026875;0.180528;0.026875;646;256
2705;0.026875;0.180528;0.026875;646;256
2706;0.026875;0.180528;0.026875;646;256
2707;0.026875;0.180528;0.026875;646;256
2708;0.026875;0.180528;0.026875;646;256
2709;0.026875;0.180528;0.026875;646;256
2710;0.026875;0.180528;0.026875;646;256
2711;0.026875;0.180528;0.026875;646;256
2712;0.026875;0.180528;0.026875;646;256
2713;0.026875;0.180528;0.026875;646;256
2714;0.026875;0.180528;0.026875;646;256
2715;0.026875;0.180528;0.026875;646;256
2716;0.026875;0.180528;0.026875;646;256
2717;0.026875;0.180528;0.026875;646;256
2718;0.026875;0.180528;0.026875;646;256
2719;0.026875;0.180528;0.026875;646;256
2720;0.026875;0.180528;0.026875;646;256
2721;0.026875;0.180528;0.026875;646;256
2722;0.026875;0.180528;0.026875;646;256
2723;0.026875;0.180528;0.026875;646;256
2724;0.026875;0.180528;0.026875;646;256
2725;0.026875;0.180528;0.026875;646;256
2726;0.026875;0.180528;0.026875;646;256
2727;0.026875;0.180528;0.026875;646;256
2728;0.026875;0.180528;0.026875;646;256
2729;0.026875;0.180528;0.026875;646;256
2730;0.026875;0.180528;0.026875;646;256
2731;0.026875;0.180528;0.026875;646;256
2732;0.026875;0.180528;0.026875;646;256
2733;0.026875;0.180528;0.026875;646;256
2734;0.026875;0.180528;0.026875;646;256
2735;0.026875;0.180528;0.026875;646;256
2736;0.026875;0.180528;0.026875;646;256
2737;0.026875;0.180528;0.026875;646;256
2738;0.026875;0.180528;0.026875;646;256
2739;0.026875;0.180528;0.026875;646;256
2740;0.026875;0.180528;0.026875;646;256
2741;0.026875;0.180528;0.026875;646;256
2742;0.026875;0.180528;0.026875;646;256
2743;0.026875;0.180528;0.026875;646;256
2744;0.026875;0.180528;0.026875;646;256
2745;0.026875;0.180528;0.026875;646;256
2746;0.026875;0.180528;0.026875;646;256
2747;0.026875;0.180528;0.026875;646;256
2748;0.026875;0.180528;0.026875;646;256
2749;0.026875;0.180528;0.026875;646;256
2750;0.026875;0.180528;0.026875;646;256
2751;0.026875;0.180528;0.026875;646;256
2752;0.026875;0.180528;0.026875;646;256
2753;0.026875;0.180528;0.026875;646;256
2754;0.026875;0.180528;0.026875;646;256
2755;0.026875;0.180528;0.026875;646;256
2756;0.026875;0.180528;0.026875;646;256
2757;0.026875;0.180528;0.026875;646;256
2758;0.026875;0.180528;0.026875;646;256
2759;0.026875;0.180528;0.026875;646;256
2760;0.026875;0.180528;0.026875;646;256
2761;0.026875;0.180528;0.026875;646;256
2762;0.026875;0.180528;0.026875;646;256
2763;0.026875;0.180528;0.026875;646;256
2764;0.026875;0.180528;0.026875;646;256
2765;0.026875;0.180528;0.026875;646;256
2766;0.026875;0.180528;0.026875;646;256
2767;0.026875;0.180528;0.026875;646;256
2768;0.026875;0.180528;0.026875;646;256
2769;0.026875;0.180528;0.026875;646;256
2770;0.026875;0.180528;0.026875;646;256
2771;0.026875;0.180528;0.026875;646;256
2772;0.026875;0.180528;0.026875;646;256
2773;0.026875;0.180528;0.026875;646;256
2774;0.026875;0.180528;0.026875;646;256
2775;0.026875;0.180528;0.026875;646;256
2776;0.026875;0.180528;0.026875;646;256
2777;0.026875;0.180528;0.026875;646;256
2778;0.026875;0.180528;0.026875;646;256
2779;0.026875;0.180528;0.026875;646;256
2780;0.026875;0.180528;0.026875;646;256
2781;0.026875;0.180528;0.026875;646;256
2782;0.026875;0.180528;0.026875;646;256
2783;0.026875;0.180528;0.026875;646;256
2784;0.026875;0.180528;0.026875;646;256
2785;0.026875;0.180528;0.026875;646;256
2786;0.026875;0.180528;0.026875;646;256
2787;0.026875;0.180528;0.026875;646;256
2788;0.026875;0.180528;0.026875;646;256
2789;0.026875;0.180528;0.026875;646;256
2790;0.026875;0.180528;0.026875;646;256
2791;0.026875;0.180528;0.026875;646;256
2792;0.026875;0.180528;0.026875;646;256
2793;0.026875;0.180528;0.026875;646;256
2794;0.026875;0.180528;0.026875;646;256
2795;0.026875;0.180528;0.026875;646;256
2796;0.026875;0.180528;0.026875;646;256
2797;0.026875;0.180528;0.026875;646;256
2798;0.026875;0.180528;0.026875;646;256
2799;0.026875;0.180528;0.026875;646;256
2800;0.026875;0.180528;0.026875;646;256
2801;0.026875;0.180528;0.026875;646;256
2802;0.026875;0.180528;0.026875;646;256
2803;0.026875;0.180528;0.026875;646;256
2804;0.026875;0.180528;0.026875;646;256
2805;0.026875;0.180528;0.026875;646;256
2806;0.026875;0.180528;0.026875;646;256
2807;0.026875;0.180528;0.026875;646;256
2808;0.026875;0.180528;0.026875;646;256
2809;0.026875;0.180528;0.026875;646;256
2810;0.026875;0.180528;0.026875;646;256
2811;0.026875;0.180528;0.026875;646;256
2812;0.026875;0.180528;0.026875;646;256
2813;0.026875;0.180528;0.026875;646;256
2814;0.026875;0.180528;0.026875;646;256
2815;0.026875;0.180528;0.026875;646;256
2816;0.026875;0.180528;0.026875;646;256
2817;0.026875;0.180528;0.026875;646;256
2818;0.026875;0.180528;0.026875;646;256
2819;0.026875;0.180528;0.026875;646;256
2820;0.026875;0.180528;0.026875;646;256
2821;0.026875;0.180528;0.026875;646;256
2822;0.026875;0.180528;0.026875;646;256
2823;0.026875;0.180528;0.026875;646;256
2824;0.026875;0.180528;0.026875;646;256
2825;0.026875;0.180528;0.026875;646;256
2826;0.026875;0.180528;0.026875;646;256
2827;0.026875;0.180528;0.026875;646;256
2828;0.026875;0.180528;0.026875;646;256
2829;0.026875;0.180528;0.026875;646;256
2830;0.026875;0.180528;0.026875;646;256
2831;0.026875;0.180528;0.026875;646;256
2832;0.026875;0.180528;0.026875;646;256
2833;0.026875;0.180528;0.026875;646;256
2834;0.026875;0.180528;0.026875;646;256
2835;0.026875;0.180528;0.026875;646;256
2836;0.026875;0.180528;0.026875;646;256
2837;0.026875;0.180528;0.026875;646;256
2838;0.026875;0.180528;0.026875;646;256
2839;0.026875;0.180528;0.026875;646;256
2840;0.026875;0.180528;0.026875;646;256
2841;0.026875;0.180528;0.026875;646;256
2842;0.026875;0.180528;0.026875;646;256
2843;0.026875;0.180528;0.026875;646;256
2844;0.026875;0.180528;0.026875;646;256
2845;0.026875;0.180528;0.026875;646;256
2846;0.026875;0.180528;0.026875;646;256
2847;0.026875;0.180528;0.026875;646;256
2848;0.026875;0.180528;0.026875;646;256
2849;0.026875;0.180528;0.026875;646;256
2850;0.026875;0.180528;0.026875;646;256
2851;0.026875;0.180528;0.026875;646;256
2852;0.026875;0.180528;0.026875;646;256
2853;0.026875;0.180528;0.026875;646;256
2854;0.026875;0.180528;0.026875;646;256
2855;0.026875;0.180528;0.026875;646;256
2856;0.026875;0.180528;0.026875;646;256
2857;0.026875;0.180528;0.026875;646;256
2858;0.026875;0.180528;0.026875;646;256
2859;0.026875;0.180528;0.026875;646;256
2860;0.026875;0.180528;0.026875;646;256
2861;0.026875;0.180528;0.026875;646;256
2862;0.026875;0.180528;0.026875;646;256
2863;0.026875;0.180528;0.026875;646;256
2864;0.026875;0.180528;0.026875;646;256
2865;0.026875;0.180528;0.026875;646;256
2866;0.026875;0.180528;0.026875;646;256
2867;0.026875;0.180528;0.026875;646;256
2868;0.026875;0.180528;0.026875;646;256
2869;0.026875;0.180528;0.026875;646;256
2870;0.026875;0.180528;0.026875;646;256
2871;0.026875;0.180528;0.026875;646;256
2872;0.026875;0.180528;0.026875;646;256
2873;0.026875;0.180528;0.026875;646;256
2874;0.026875;0.180528;0.026875;646;256
2875;0.026875;0.180528;0.026875;646;256
2876;0.026875;0.180528;0.026875;646;256
2877;0.026875;0.180528;0.026875;646;256
2878;0.026875;0.180528;0.026875;646;256
2879;0.026875;0.180528;0.026875;646;256
2880;0.026875;0.180528;0.026875;646;256
2881;0.026875;0.180528;0.026875;646;256
2882;0.026875;0.180528;0.026875;646;256
2883;0.026875;0.180528;0.026875;646;256
2884;0.026875;0.180528;0.026875;646;256
2885;0.026875;0.180528;0.026875;646;256
2886;0.026875;0.180528;0.026875;646;256
2887;0.026875;0.180528;0.026875;646;256
2888;0.026875;0.180528;0.026875;646;256
2889;0.026875;0.180528;0.026875;646;256
2890;0.026875;0.180528;0.026875;646;256
2891;0.026875;0.180528;0.026875;646;256
2892;0.026875;0.180528;0.026875;646;256
2893;0.026875;0.180528;0.026875;646;256
2894;0.026875;0.180528;0.026875;646;256
2895;0.026875;0.180528;0.026875;646;256
2896;0.026875;0.180528;0.026875;646;256
2897;0.026875;0.180528;0.026875;646;256
2898;0.026875;0.180528;0.026875;646;256
2899;0.026875;0.180528;0.026875;646;256
2900;0.026875;0.180528;0.026875;646;256
2901;0.026875;0.180528;0.026875;646;256
2902;0.026875;0.180528;0.026875;646;256
2903;0.026875;0.180528;0.026875;646;256
2904;0.026875;0.180528;0.026875;646;256
2905;0.026875;0.180528;0.026875;646;256
2906;0.026875;0.180528;0.026875;646;256
2907;0.026875;0.180528;0.026875;646;256
2908;0.026875;0.180528;0.026875;646;256
2909;0.026875;0.180528;0.026875;646;256
2910;0.026875;0.180528;0.026875;646;256
2911;0.026875;0.180528;0.026875;646;256
2912;0.026875;0.180528;0.026875;646;256
2913;0.026875;0.180528;0.026875;646;256
2914;0.026875;0.180528;0.026875;646;256
2915;0.026875;0.180528;0.026875;646;256
2916;0.026875;0.180528;0.026875;646;256
2917;0.026875;0.180528;0.026875;646;256
2918;0.026875;0.180528;0.026875;646;256
2919;0.026875;0.180528;0.026875;646;256
2920;0.026875;0.180528;0.026875;646;256
2921;0.026875;0.180528;0.026875;646;256
2922;0.026875;0.180528;0.026875;646;256
2923;0.026875;0.180528;0.026875;646;256
2924;0.026875;0.180528;0.026875;646;256
2925;0.026875;0.180528;0.026875;646;256
2926;0.026875;0.180528;0.026875;646;256
2927;0.026875;0.180528;0.026875;646;256
2928;0.026875;0.180528;0.026875;646;256
2929;0.026875;0.180528;0.026875;646;256
2930;0.026875;0.180528;0.026875;646;256
2931;0.026875;0.180528;0.026875;646;256
2932;0.026875;0.180528;0.026875;646;256
2933;0.026875;0.180528;0.026875;646;256
2934;0.026875;0.180528;0.026875;646;256
2935;0.026875;0.180528;0.026875;646;256
2936;0.026875;0.180528;0.026875;646;256
2937;0.026875;0.180528;0.026875;646;256
2938;0.026875;0.180528;0.026875;646;256
2939;0.026875;0.180528;0.026875;646;256
2940;0.026875;0.180528;0.026875;646;256
2941;0.026875;0.180528;0.026875;646;256
2942;0.026875;0.180528;0.026875;646;256
2943;0.026875;0.180528;0.026875;646;256
2944;0.026875;0.180528;0.026875;646;256
2945;0.026875;0.180528;0.026875;646;256
2946;0.026875;0.180528;0.026875;646;256
2947;0.026875;0.180528;0.026875;646;256
2948;0.026875;0.180528;0.026875;646;256
2949;0.026875;0.180528;0.026875;646;256
2950;0.026875;0.180528;0.026875;646;256
2951;0.026875;0.180528;0.026875;646;256
2952;0.026875;0.180528;0.026875;646;256
2953;0.026875;0.180528;0.026875;646;256
2954;0.026875;0.180528;0.026875;646;256
2955;0.026875;0.180528;0.026875;646;256
2956;0.026875;0.180528;0.026875;646;256
2957;0.026875;0.180528;0.026875;646;256
2958;0.026875;0.180528;0.026875;646;256
2959;0.026875;0.180528;0.026875;646;256
2960;0.026875;0.180528;0.026875;646;256
2961;0.026875;0.180528;0.026875;646;256
2962;0.026875;0.180528;0.026875;646;256
2963;0.026875;0.180528;0.026875;646;256
2964;0.026875;0.180528;0.026875;646;256
2965;0.026875;0.180528;0.026875;646;256
2966;0.026875;0.180528;0.026875;646;256
2967;0.026875;0.180528;0.026875;646;256
2968;0.026875;0.180528;0.026875;646;256
2969;0.026875;0.180528;0.026875;646;256
2970;0.026875;0.180528;0.026875;646;256
2971;0.026875;0.180528;0.026875;646;256
2972;0.026875;0.180528;0.026875;646;256
2973;0.026875;0.180528;0.026875;646;256
2974;0.026875;0.180528;0.026875;646;256
2975;0.026875;0.180528;0.026875;646;256
2976;0.026875;0.180528;0.026875;646;256
2977;0.026875;0.180528;0.026875;646;256
2978;0.026875;0.180528;0.026875;646;256
2979;0.026875;0.180528;0.026875;646;256
2980;0.026875;0.180528;0.026875;646;256
2981;0.026875;0.180528;0.026875;646;256
2982;0.026875;0.180528;0.026875;646;256
2983;0.026875;0.180528;0.026875;646;256
2984;0.026875;0.180528;0.026875;646;256
2985;0.026875;0.180528;0.026875;646;256
2986;0.026875;0.180528;0.026875;646;256
2987;0.026875;0.180528;0.026875;646;256
2988;0.026875;0.180528;0.026875;646;256
2989;0.026875;0.180528;0.026875;646;256
2990;0.026875;0.180528;0.026875;646;256
2991;0.026875;0.180528;0.026875;646;256
2992;0.026875;0.180528;0.026875;646;256
2993;0.026875;0.180528;0.026875;646;256
2994;0.026875;0.180528;0.026875;646;256
2995;0.026875;0.180528;0.026875;646;256
2996;0.026875;0.180528;0.026875;646;256
2997;0.026875;0.180528;0.026875;646;256
2998;0.026875;0.180528;0.026875;646;256
2999;0.026875;0.180528;0.026875;646;256
3000;0.026875;0.180528;0.026875;646;256
3001;0.026875;0.180528;0.026875;646;256
3002;0.026875;0.180528;0.026875;646;256
3003;0.026875;0.180528;0.026875;646;256
3004;0.026875;0.180528;0.026875;646;256
3005;0.026875;0.180528;0.026875;646;256
3006;0.026875;0.180528;0.026875;646;256
3007;0.026875;0.180528;0.026875;646;256
3008;0.026875;0.180528;0.026875;646;256
3009;0.026875;0.180528;0.026875;646;256
3010;0.026875;0.180528;0.026875;646;256
3011;0.026875;0.180528;0.026875;646;256
3012;0.026875;0.180528;0.026875;646;256
3013;0.026875;0.180528;0.026875;646;256
3014;0.026875;0.180528;0.026875;646;256
3015;0.026875;0.180528;0.026875;646;256
3016;0.026875;0.180528;0.026875;646;256
3017;0.026875;0.180528;0.026875;646;256
3018;0.026875;0.180528;0.026875;646;256
3019;0.026875;0.180528;0.026875;646;256
3020;0.026875;0.180528;0.026875;646;256
3021;0.026875;0.180528;0.026875;646;256
3022;0.026875;0.180528;0.026875;646;256
3023;0.026875;0.180528;0.026875;646;256
3024;0.026875;0.180528;0.026875;646;256
3025;0.026875;0.180528;0.026875;646;256
3026;0.026875;0.180528;0.026875;646;256
3027;0.026875;0.180528;0.026875;646;256
3028;0.026875;0.180528;0.026875;646;256
3029;0.026875;0.180528;0.026875;646;256
3030;0.026875;0.180528;0.026875;646;256
3031;0.026875;0.180528;0.026875;646;256
3032;0.026875;0.180528;0.026875;646;256
3033;0.026875;0.180528;0.026875;646;256
3034;0.026875;0.180528;0.026875;646;256
3035;0.026875;0.180528;0.026875;646;256
3036;0.026875;0.180528;0.026875;646;256
3037;0.026875;0.180528;0.026875;646;256
3038;0.026875;0.180528;0.026875;646;256
3039;0.026875;0.180528;0.026875;646;256
3040;0.026875;0.180528;0.026875;646;256
3041;0.026875;0.180528;0.026875;646;256
3042;0.026875;0.180528;0.026875;646;256
3043;0.026875;0.180528;0.026875;646;256
3044;0.026875;0.180528;0.026875;646;256
3045;0.026875;0.180528;0.026875;646;256
3046;0.026875;0.180528;0.026875;646;256
3047;0.026875;0.180528;0.026875;646;256
3048;0.026875;0.180528;0.026875;646;256
3049;0.026875;0.180528;0.026875;646;256
3050;0.026875;0.180528;0.026875;646;256
3051;0.026875;0.180528;0.026875;646;256
3052;0.026875;0.180528;0.026875;646;256
3053;0.026875;0.180528;0.026875;646;256
3054;0.026875;0.180528;0.026875;646;256
3055;0.026875;0.180528;0.026875;646;256
3056;0.026875;0.180528;0.026875;646;256
3057;0.026875;0.180528;0.026875;646;256
3058;0.026875;0.180528;0.026875;646;256
3059;0.026875;0.180528;0.026875;646;256
3060;0.026875;0.180528;0.026875;646;256
3061;0.026875;0.180528;0.026875;646;256
3062;0.026875;0.180528;0.026875;646;256
3063;0.026875;0.180528;0.026875;646;256
3064;0.026875;0.180528;0.026875;646;256
3065;0.026875;0.180528;0.026875;646;256
3066;0.026875;0.180528;0.026875;646;256
3067;0.026875;0.180528;0.026875;646;256
3068;0.026875;0.180528;0.026875;646;256
3069;0.026875;0.180528;0.026875;646;256
3070;0.026875;0.180528;0.026875;646;256
3071;0.026875;0.180528;0.026875;646;256
3072;0.026875;0.180528;0.026875;646;256
3073;0.026875;0.180528;0.026875;646;256
3074;0.026875;0.180528;0.026875;646;256
3075;0.026875;0.180528;0.026875;646;256
3076;0.026875;0.180528;0.026875;646;256
3077;0.026875;0.180528;0.026875;646;256
